"state_name","category","count","last_update","strata_type","data_type","metric","pop"
"Wisconsin","50-59","44","5/20/20","age","death","count",810970
"Wisconsin","60-69","81","5/20/20","age","death","count",724001
"Wisconsin","70-79","133","5/20/20","age","death","count",411562
"Wisconsin","80-89","115","5/20/20","age","death","count",244730
"Wisconsin","90+","86","5/20/20","age","death","count",NA
"Wisconsin","FEMALE","0.42","5/20/20","gender","death","percent",2921295
"Wisconsin","MALE","0.58","5/20/20","gender","death","percent",2892273
"Wisconsin","UNKNOWN/OTHER","0","5/20/20","gender","death","count",NA
"Wisconsin","0-10","10","5/20/20","age","hosp","count",757606
"Wisconsin","10-19","22","5/20/20","age","hosp","count",747766
"Wisconsin","20-29","96","5/20/20","age","hosp","count",770356
"Wisconsin","30-39","154","5/20/20","age","hosp","count",734739
"Wisconsin","40-49","252","5/20/20","age","hosp","count",685263
"Wisconsin","50-59","369","5/20/20","age","hosp","count",810970
"Wisconsin","60-69","475","5/20/20","age","hosp","count",724001
"Wisconsin","70-79","414","5/20/20","age","hosp","count",411562
"Wisconsin","80-89","275","5/20/20","age","hosp","count",244730
"Wisconsin","90+","94","5/20/20","age","hosp","count",NA
"Wisconsin",NA,"167713","5/20/20","total","test","count",5813568
"Wisconsin",NA,"13413","5/20/20","total","case","count",5813568
"Wisconsin","HISPANIC OR LATINO","4193","5/20/20","eth","case","count",NA
"Wisconsin","NOT HISPANIC OR LATINO","7688","5/20/20","eth","case","count",NA
"Wisconsin","UNKNOWN","1532","5/20/20","eth","case","count",NA
"Wisconsin",NA,"481","5/20/20","total","death","count",5813568
"Wisconsin","HISPANIC OR LATINO","42","5/20/20","eth","death","count",NA
"Wisconsin","NOT HISPANIC OR LATINO","431","5/20/20","eth","death","count",NA
"Wisconsin","UNKNOWN","8","5/20/20","eth","death","count",NA
"Wisconsin",NA,"2161","5/20/20","total","hosp","count",5813568
"Wisconsin","0-10","0","5/20/20","icuage","extra","count",757606
"Wisconsin","10-19","2","5/20/20","icuage","extra","count",747766
"Wisconsin","20-29","17","5/20/20","icuage","extra","count",770356
"Wisconsin","30-39","24","5/20/20","icuage","extra","count",734739
"Wisconsin","40-49","61","5/20/20","icuage","extra","count",685263
"Wisconsin","50-59","94","5/20/20","icuage","extra","count",810970
"Wisconsin","60-69","142","5/20/20","icuage","extra","count",724001
"Wisconsin","70-79","103","5/20/20","icuage","extra","count",411562
"Wisconsin","80-89","53","5/20/20","icuage","extra","count",244730
"Wisconsin","90+","19","5/20/20","icuage","extra","count",NA
"Wyoming","AI/AN","0","5/20/20","race","case","count",NA
"Wyoming","ASIAN","0","5/20/20","race","case","count",NA
"Wyoming","BLACK","0","5/20/20","race","case","count",NA
"Wyoming","MULTI","0","5/20/20","race","case","count",NA
"Wyoming","OTHER","0","5/20/20","race","case","count",NA
"Wyoming","UNKNOWN","0","5/20/20","race","case","count",NA
"Wyoming","WHITE","0","5/20/20","race","case","count",NA
"Wyoming","0-18","0","5/20/20","age","case","count",141919
"Wyoming","19-29","0","5/20/20","age","case","count",84102
"Wyoming","30-39","0","5/20/20","age","case","count",78057
"Wyoming","40-49","0","5/20/20","age","case","count",66095
"Wyoming","50-59","0","5/20/20","age","case","count",71734
"Wyoming","60-69","0","5/20/20","age","case","count",74038
"Wyoming","70-79","0","5/20/20","age","case","count",40788
"Wyoming","80+","0","5/20/20","age","case","count",21004
"Wyoming","UNKNOWN","NA","5/20/20","age","case","count",NA
"Wyoming","FEMALE","0","5/20/20","gender","case","count",283203
"Wyoming","MALE","0","5/20/20","gender","case","count",294534
"Wyoming","UNKNOWN/OTHER","0","5/20/20","gender","case","count",NA
"Wyoming",NA,"18168","5/20/20","total","test","count",577737
"Wyoming",NA,"596","5/20/20","total","case","count",577737
"Wyoming",NA,"11","5/20/20","total","death","count",577737
